Filesnames,zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Labels
Dataset_final/Dataset/Training\Autre34643-4-2-2.wav,5098,1202.437128547358,2110.8762531611274,30.357662,170.08447,-28.233898,10.525618,-15.9619055,4.3131466,-3.278483,19.252148,-0.1712303,0.07252921,-15.670763,-3.1082926,-15.8523245,-1.6858425,-10.2367935,1.4389726,-8.270075,2.866014,-8.655271,3.2208261,-1
Dataset_final/Dataset/Training\Autre34771-3-0-10.wav,8855,1570.8615295416298,2220.160370755058,-190.03006,140.03986,-67.74073,-42.419884,-20.151451,-2.3172212,-22.505894,9.758145,-5.8437243,-6.190187,-8.235624,0.42060483,-5.478009,6.553042,0.5787798,11.8646965,-11.4756365,1.7778583,-11.406974,-3.2670038,-1
Dataset_final/Dataset/Training\Autre34771-3-0-14.wav,9026,1593.3297877305213,2257.3144813493495,-198.08824,134.79202,-75.11205,-48.292583,-24.779772,-7.11584,-31.92822,3.4787445,-14.667087,-10.8790865,-9.401756,1.896634,-6.7290053,7.0684667,1.1493851,10.517581,-11.534342,3.1169207,-9.552149,-1.1723341,-1
Dataset_final/Dataset/Training\Autre34771-3-0-4.wav,8615,1599.8790275631795,2261.5464403450146,-178.02971,131.95345,-72.261345,-50.65785,-29.25744,-9.901432,-35.626774,2.2912605,-12.986077,-7.867285,-7.883123,-3.6180568,-6.0165973,7.339101,1.3866346,9.988769,-11.146404,5.0892587,-8.963919,-3.2457876,-1
Dataset_final/Dataset/Training\Autre34771-3-0-5.wav,8831,1605.6735306764658,2277.9763987987717,-177.0054,131.81569,-72.934494,-48.973583,-28.007565,-12.003718,-35.38026,3.7366533,-11.969359,-7.5249863,-7.773824,-2.3191144,-4.22504,7.538749,-0.57243985,9.628842,-10.55076,4.6257753,-8.124859,-1.1634705,-1
Dataset_final/Dataset/Training\Autre34871-3-6-0.wav,6982,1274.5726202312144,2245.3031859645953,-270.65256,177.08804,-60.14312,21.985376,-7.00776,21.813354,0.28944942,8.078129,15.98326,1.5383621,-5.8530216,-3.1803958,3.645184,5.328875,1.0878965,0.9919788,-2.6847677,-2.6568723,-3.0247648,-1.8562622,-1
Dataset_final/Dataset/Training\Autre34871-3-9-0.wav,3603,1256.5573508108032,2579.9391200776736,-306.9515,147.17834,-35.91545,43.515846,8.358902,30.516596,6.4715457,14.14669,12.032585,3.2953374,-6.489176,2.8206859,-4.3386483,-0.47934833,-9.715099,-5.006339,-4.6552663,0.07574642,-5.163083,-4.235415,-1
Dataset_final/Dataset/Training\Autre34872-3-0-0.wav,7365,1527.9699913330448,2718.660246567919,-272.9839,115.19665,-18.498878,-5.158512,-2.924665,4.1363115,-19.767736,-0.6188342,7.71886,-8.832979,-15.529352,-4.4782333,0.36411396,10.897373,6.024571,6.7107906,-2.1270661,-5.359738,-0.45677644,0.58292687,-1
Dataset_final/Dataset/Training\Autre34872-3-0-1.wav,7110,1411.3688621943438,2456.341023527818,-335.65543,123.91859,-16.062777,-11.055349,3.9825838,0.7651433,-31.706127,-3.4987307,9.267908,-10.882363,-14.141006,-5.125931,-2.329153,3.8854744,5.629036,7.173244,-0.60369647,-6.235046,-3.1093168,-1.3363225,-1
Dataset_final/Dataset/Training\Autre34872-3-0-2.wav,7096,1464.6443053900439,2690.6546355671967,-327.3683,118.336296,-8.651127,-9.232773,3.589949,-2.2260706,-33.805546,-6.5861564,7.5155396,-9.452425,-9.104662,-3.0561275,-1.4096514,0.37144232,2.0530365,6.217813,2.5776737,-1.4552736,-3.913519,-0.5965594,-1
Dataset_final/Dataset/Training\Autre34952-8-0-0.wav,6585,1470.1085671866476,2830.6826905708094,-471.02023,124.20712,-26.351868,18.330244,-19.346548,18.621462,-2.0030901,2.1233103,9.531111,15.431415,16.73838,33.180733,3.220759,-10.643045,-17.279232,4.0280266,2.6403792,-1.0049163,-12.248915,-3.0996375,-1
Dataset_final/Dataset/Training\Autre34952-8-0-1.wav,6852,1426.846750913986,2638.1907909591764,-493.92676,142.23517,-29.692253,15.579425,-16.842953,21.712687,3.8231165,4.956953,4.8511486,6.5188637,4.3121696,22.345255,1.1835353,-1.6566428,-7.478138,6.6134295,-0.8851122,-1.495947,-5.396221,-2.2194118,-1
Dataset_final/Dataset/Training\Autre34952-8-0-2.wav,5164,1219.275766236922,2109.3203858833094,-542.2651,161.22343,-20.499125,13.102568,-12.724548,23.290861,7.8889437,10.237931,2.9350576,3.6917117,-6.292441,14.422524,-3.0472317,5.3084397,-1.9397417,8.164742,-6.87349,0.9789011,-0.096588865,2.8562958,-1
Dataset_final/Dataset/Training\Autre34952-8-0-3.wav,4154,1144.6288293790494,1981.7392691022399,-567.0282,163.435,-8.341848,13.556634,-9.66401,19.127363,8.478854,12.609862,4.3107514,6.0660872,-7.313274,10.712801,-7.4606156,2.7620373,-3.7495477,7.8769374,-6.4789715,2.1964433,-0.99820584,4.9029055,-1
Dataset_final/Dataset/Training\Autre34952-8-0-4.wav,4528,1173.081011249916,2095.1931110007226,-564.555,160.98582,-10.285006,16.356382,-6.3732347,19.10429,6.3246746,10.084889,3.2662244,4.230577,-7.601692,12.343888,-2.511596,6.376688,-3.8035402,5.4969964,-9.414725,1.3328421,-0.46981627,1.7302651,-1
Dataset_final/Dataset/Training\Autre34952-8-0-5.wav,5114,1141.2254441063544,2006.321972091763,-567.775,161.50554,-11.256037,19.838604,-4.2494383,20.684471,4.03157,6.9712014,1.5873734,3.181308,-2.9402213,19.038557,0.8175847,2.532043,-9.5953245,1.6461407,-10.141793,1.0906382,-4.5484595,-2.0992675,-1
Dataset_final/Dataset/Training\Autre34952-8-0-6.wav,5067,1122.802790550187,1969.416800261922,-574.8829,159.56209,-7.482009,21.919823,-3.8242855,20.998024,5.609011,7.372045,0.85979325,4.9015617,0.22697806,21.102888,-2.191418,-3.8612025,-12.534039,3.1545115,-6.505852,1.1958477,-9.814564,-2.6806347,-1
Dataset_final/Dataset/Training\Autre34952-8-0-7.wav,4199,1122.4990421438672,2082.621703395954,-574.30914,156.43887,-5.4866652,25.415384,-1.859779,21.34335,6.4614286,10.068434,0.13223116,4.6129265,-0.9110866,17.11338,-4.4185443,-3.4424462,-10.28527,3.9985695,-6.5811725,-0.2892217,-9.6825285,0.17286539,-1
Dataset_final/Dataset/Training\Autre37560-4-0-0.wav,32951,4519.848370927113,8003.443511786489,47.899605,2.1815724,-34.814938,-7.5919957,-20.899778,-3.6977386,-9.934931,7.944017,-0.8799897,5.789915,-4.175175,12.262292,-3.172666,0.45304036,-6.561285,9.404894,2.4784832,3.863413,-1.7944195,0.70716524,-1
Dataset_final/Dataset/Training\Autre37560-4-0-1.wav,34626,4669.869623204693,8216.099451318642,59.858936,-6.342953,-39.535706,-13.46012,-25.917915,-8.400559,-13.264881,4.884149,-3.0909932,2.6974854,-5.5230374,9.545492,-4.0297422,0.36566648,-8.94533,9.292984,2.7543917,4.83856,-1.5286026,-0.6468805,-1
Dataset_final/Dataset/Training\Autre38231-3-2-0.wav,2765,956.2990439398922,1980.1211671333092,-503.27457,42.89045,-2.9097185,-10.022804,-13.142916,0.24957849,-12.334716,-2.101822,-9.860184,-5.220613,-7.07882,-3.788153,-5.0431037,3.0573545,-2.629693,3.4943297,2.705254,4.0385246,-0.8582126,0.6575981,-1
Dataset_final/Dataset/Training\Autre38236-3-2-2.wav,9685,1523.658583624304,2774.1113563493495,-525.2187,85.059494,0.13700902,-23.340853,-25.781303,-11.830285,-15.642838,-6.6775928,-13.984604,-13.496805,-9.170525,-6.399571,-3.1456676,1.5703268,-2.4227428,2.631627,3.1466167,4.662533,-0.29378143,-1.3947632,-1
Dataset_final/Dataset/Training\Autre38236-3-2-3.wav,14103,1748.2126117722835,3289.725772218208,-490.33807,81.67493,-6.1180954,-24.400232,-25.769035,-8.914467,-14.033433,-6.5270853,-14.2441635,-14.49094,-9.272161,-5.802868,-3.4769528,2.771663,-2.5692081,3.0192018,1.6915756,2.049587,-4.253717,-2.9918993,-1
Dataset_final/Dataset/Training\Autre40717-8-0-0.wav,507,1362.429742502949,3225.9352138276736,-329.33365,116.278564,22.118042,7.337136,-8.8513565,10.71219,-1.4259597,18.867722,12.062198,25.849304,5.326213,11.529526,-7.112259,5.9623895,-5.2773867,10.989029,0.1069899,10.619819,-3.2786086,8.40913,-1
Dataset_final/Dataset/Training\Autre40717-8-0-1.wav,1111,1414.2681425022058,3236.826284772399,-322.68283,118.91552,18.687582,5.9201927,-8.077234,9.909941,-3.6959958,20.10444,14.873638,25.811625,2.665081,11.645657,-6.268611,5.9189334,-6.405167,11.093394,0.54296905,10.589528,-4.1361876,9.119207,-1
Dataset_final/Dataset/Training\Autre40717-8-0-2.wav,1349,1352.2437167265202,2813.6926198970377,-315.77344,123.68792,21.831926,2.5660295,-9.692858,7.1904917,-2.9861956,17.916029,16.417723,25.892767,4.9945936,9.42607,-6.0924053,4.419936,-5.453286,9.518646,1.4093246,9.274304,-2.5318742,7.3704348,-1
Dataset_final/Dataset/Training\Autre40717-8-0-3.wav,1217,1327.0258256062739,2782.0773968117774,-317.0135,124.97645,24.79718,2.8330996,-10.128026,7.8780665,-1.3636545,18.464172,14.796172,25.214268,5.4480953,9.58139,-6.8462887,3.9405305,-5.1242847,9.582781,0.34529784,9.153202,-1.6988261,7.0444126,-1
Dataset_final/Dataset/Training\Autre40717-8-0-4.wav,1111,1377.5399766532396,3043.7742729407514,-319.56412,122.00704,24.10653,4.5280757,-10.068,6.666026,-1.0601918,19.746817,14.220561,24.743612,5.137778,9.150064,-8.025317,3.4472516,-5.54263,9.47282,0.98065627,10.440838,-1.2877266,7.1829643,-1
Dataset_final/Dataset/Training\Autre40717-8-0-5.wav,1029,1412.0041052021602,3294.2689046694363,-324.12115,121.22551,25.328238,6.313865,-13.193688,7.9198103,-1.1728971,20.663969,11.845558,26.149868,3.8773274,8.891645,-10.597378,4.502172,-7.0241685,10.191493,0.15051386,12.366863,-2.41508,8.815811,-1
Dataset_final/Dataset/Training\Autre40717-8-0-6.wav,1395,1382.7916527686323,3124.8038407695085,-320.24887,123.97301,26.60487,6.771077,-12.770496,7.505673,-2.740923,20.70726,12.084769,24.138012,2.6776366,8.978228,-10.0196085,3.4054568,-6.917823,11.437252,0.5211601,12.970695,-0.85481817,9.991644,-1
Dataset_final/Dataset/Training\Autre41306-3-0-10.wav,3725,1474.4603606879807,3741.2384562409684,-338.55698,120.05042,-1.7363656,46.466515,-25.635166,40.275776,8.051179,14.944161,8.630614,21.048203,6.77364,14.098515,5.2099156,11.52869,2.1758082,1.4190626,3.009211,5.553912,5.861433,1.7117236,-1
Dataset_final/Dataset/Training\Autre41306-3-0-13.wav,4301,1716.3326852456062,4264.25880035224,-336.78198,103.21346,6.0528154,31.742064,-13.607945,35.532413,2.6732514,21.47555,3.6711,14.04852,6.1408997,19.33664,11.415293,13.117903,-0.50965023,1.7235122,-4.1331854,4.6575155,-2.1760204,1.7442038,-1
Dataset_final/Dataset/Training\Autre41306-3-0-4.wav,2049,975.3100545957245,2054.36715363078,-338.7599,148.68045,-11.283227,33.416615,-14.624787,33.36203,9.263588,19.03715,9.105398,17.50773,5.807706,10.989466,7.506939,8.413879,1.8541235,2.1091917,2.0894306,3.971057,3.093725,3.4807873,-1
Dataset_final/Dataset/Training\Autre41372-3-0-25.wav,4993,1428.4850561624057,3049.9355073609104,-218.5963,127.239204,-26.231112,26.305817,-6.4908075,22.47739,5.6384354,7.232012,-2.7584395,16.411552,14.385972,12.872353,2.2360208,9.188035,7.4935184,5.636292,1.9611428,6.6349654,-1.7348663,5.087302,-1
Dataset_final/Dataset/Training\Autre41372-3-0-36.wav,3831,1201.4261130112886,2367.4698846188585,-182.1466,135.61195,-39.438267,21.298347,-4.8181024,25.7476,10.431528,19.977911,11.373044,7.943112,7.268603,14.873083,7.522415,6.5795236,4.7152467,5.184439,7.0334153,8.617852,3.540451,9.0710945,-1
Dataset_final/Dataset/Training\Autre41372-3-0-39.wav,3102,1088.391521270402,2293.5973062680637,-207.57088,127.199776,-22.841784,30.841408,-6.6407533,22.702877,7.8158984,15.94518,7.3013506,14.674249,15.135184,12.702354,7.514141,10.476113,4.7241173,4.0873065,8.962875,7.045099,1.2739143,12.12314,-1
Dataset_final/Dataset/Training\Autre41372-3-0-51.wav,4674,1286.674609944147,2556.289937454841,-191.32404,138.80153,-37.408108,19.816153,-2.84256,26.134193,6.6012673,8.805715,3.599719,15.57669,17.289474,17.438719,2.0504715,5.1114035,1.7269452,2.2515764,2.9488766,5.724871,2.679605,11.002714,-1
Dataset_final/Dataset/Training\Autre41918-3-0-0.wav,5623,1685.7131063832664,3374.9250643515174,-467.22583,53.806698,-28.409052,-12.3810425,0.8139877,7.4308968,8.436423,14.672425,22.71194,29.123755,22.907692,9.7877035,-0.09440088,-3.81935,1.5042247,12.042754,1.870828,3.4586344,8.24504,13.813135,-1
Dataset_final/Dataset/Training\Autre41918-3-0-1.wav,4217,1799.6282089235317,4110.601347994942,-502.63693,48.36361,-13.395578,-4.7225738,5.5007734,10.043803,9.057738,13.921378,20.490595,23.165316,17.056915,8.011824,0.71996063,-0.14792973,5.7844415,9.571222,1.1222109,4.1948476,6.959818,8.847747,-1
Dataset_final/Dataset/Training\Autre42117-8-0-0.wav,4531,1203.345963523856,2179.956760296243,-217.43886,161.41336,-9.101737,18.793514,-3.932287,17.458015,-2.2844887,11.93538,-7.1281075,5.468935,-8.498499,2.477598,-6.747347,3.5692759,-6.552648,5.368788,-8.902029,3.0945837,-7.703509,6.031796,-1
Dataset_final/Dataset/Training\Autre42117-8-0-1.wav,4509,1142.3593651604858,2038.3106033236995,-231.94931,167.93718,-14.356935,21.256666,-6.1421256,17.931358,-1.3128688,11.411674,-7.162513,4.733558,-7.6362567,2.5220747,-6.1440887,3.4140413,-6.7363415,4.954214,-9.072219,2.4578838,-7.5411067,6.6061206,-1
Dataset_final/Dataset/Training\Autre42117-8-0-10.wav,9605,1529.9140039045233,2274.4912560964594,-257.8552,138.29123,-51.922924,-7.004928,-12.405767,13.729075,17.0406,19.041405,-7.846892,-5.4723606,3.9818454,3.539455,-5.446752,-6.6458435,1.4601332,2.4837217,-2.0822458,0.028559249,-4.002503,5.4556103,-1
Dataset_final/Dataset/Training\Autre42117-8-0-11.wav,9201,1473.224551814854,2008.0023087518064,-250.7943,134.7797,-51.95975,-17.468513,-13.842257,8.326907,12.174304,21.008232,-9.25202,-3.782731,7.244988,2.189231,-10.782046,-9.826544,3.5233839,4.350318,-3.7802866,3.3822594,-2.7714827,2.0850542,-1
Dataset_final/Dataset/Training\Autre42117-8-0-12.wav,8938,1406.1981782813657,1981.0546875,-250.17351,139.49298,-51.445175,-14.716839,-14.7009535,5.652783,12.597786,19.178827,-8.33956,-4.5902257,7.7460427,4.091887,-8.262566,-11.677859,0.57491624,5.005546,-2.040959,3.601162,-1.716291,0.18716113,-1
Dataset_final/Dataset/Training\Autre42117-8-0-13.wav,9077,1384.8534552533863,2107.204406385477,-220.47557,154.41039,-49.90172,-9.077882,-18.583797,7.330806,18.743793,20.998,-5.2125244,-1.3810804,8.551686,6.969457,-7.3193216,-13.96194,-4.292001,5.722653,1.190886,1.1961024,-2.620224,4.236691,-1
Dataset_final/Dataset/Training\Autre42117-8-0-14.wav,8615,1381.7073157234847,2133.4052113439307,-201.18124,165.29976,-52.658394,-6.4626803,-22.511143,17.65032,15.85811,25.728645,-12.395273,3.5000713,2.5977628,11.065244,-12.130874,-7.966004,-9.50258,10.396868,-2.0449522,5.29688,-7.9321785,10.106439,-1
Dataset_final/Dataset/Training\Autre42117-8-0-2.wav,5078,1217.9414473554561,2225.6992582640896,-231.46376,163.86922,-18.765213,21.267282,-8.279689,15.73117,-0.16481887,13.124768,-6.8732414,5.671352,-6.3364906,3.9743216,-5.6210456,3.3727455,-7.3868203,5.890094,-7.572836,4.284908,-7.4760137,6.173628,-1
Dataset_final/Dataset/Training\Autre42117-8-0-3.wav,6044,1336.897236501756,2448.9350952854047,-214.89099,155.04253,-21.009577,16.923218,-6.632396,15.326054,2.4214551,11.818358,-5.934892,4.7203994,-3.7081616,4.044612,-3.3694878,3.2812183,-5.8754973,5.580453,-6.1268344,3.607781,-7.0400376,6.0947733,-1
Dataset_final/Dataset/Training\Autre42117-8-0-4.wav,6542,1334.777761155264,2373.257710892341,-210.50198,156.3404,-25.298904,15.095915,-5.9394107,16.977884,3.2121804,14.649055,-3.6458726,6.3061876,-3.1439123,4.9205866,-2.6868062,2.826888,-4.646554,6.8636317,-4.951499,4.578347,-5.3365483,5.755406,-1
Dataset_final/Dataset/Training\Autre42117-8-0-5.wav,7666,1336.7920749048153,2241.8802779533958,-216.73212,158.91135,-35.10412,11.167628,-6.367257,17.067673,4.5631247,16.42757,-5.0846753,2.9007208,-4.3586345,5.3263555,-0.8896314,1.6620167,-4.442717,5.738884,-2.149685,3.331495,-4.4338894,3.393751,-1
Dataset_final/Dataset/Training\Autre42117-8-0-6.wav,8824,1389.9236435101864,2247.605869535766,-215.70653,157.77841,-43.96268,7.370849,-10.378319,13.733748,4.8746643,18.708565,-4.9156966,-0.21492895,-4.175355,4.096956,-2.7783616,-0.42759025,-3.2958195,5.175,-2.5781,2.0012965,-3.3290007,3.1584833,-1
Dataset_final/Dataset/Training\Autre42117-8-0-7.wav,9298,1413.1587380701362,2241.3824004244943,-223.89452,153.07709,-43.759014,6.7894716,-10.177283,14.998507,9.424045,19.415737,-5.355445,-3.9013968,-1.0847244,4.017266,-2.6008992,-1.972682,-0.13724357,4.7870584,-1.324621,0.6729449,-4.5258675,2.2412155,-1
Dataset_final/Dataset/Training\Autre42117-8-0-8.wav,10122,1484.8999860459471,2261.9198484916906,-229.45909,149.137,-49.9431,5.2984676,-12.216567,15.234859,10.843087,20.170029,-5.544157,-5.62525,0.7989149,5.4418015,-4.43089,-3.708702,2.2834778,5.1611814,-1.8306168,0.6631313,-3.8466861,3.8659704,-1
Dataset_final/Dataset/Training\Autre42117-8-0-9.wav,9919,1517.7477601270796,2279.158857929913,-241.67653,144.08575,-53.848595,-1.6691682,-13.996043,12.017039,14.914633,19.97287,-3.2813663,-6.751863,1.3854982,4.289895,-4.239333,-5.442198,2.855774,3.4242907,-1.4822818,0.8143066,-1.7161001,5.0305104,-1
Dataset_final/Dataset/Training\Autre42117-8-1-0.wav,7133,1604.8613035069372,3081.861903901734,-159.50429,140.83151,-24.476261,8.533429,-10.357265,20.017544,9.693716,12.572734,-10.402937,5.547775,-6.0767856,9.681402,-7.1145387,3.3757324,-10.069327,11.729763,-6.049872,7.3637714,-8.572719,9.41004,-1
Dataset_final/Dataset/Training\Autre46299-2-0-0.wav,5787,1298.2084577941343,2824.0858133128613,-222.30202,151.34557,-22.398136,41.142723,4.9145503,2.9821072,8.848436,6.5875025,-4.1160116,18.168652,1.2206395,3.5521967,9.576325,-1.3750545,-1.1683176,12.056612,-5.9693336,7.6225677,-1.48826,4.1118884,-1
Dataset_final/Dataset/Training\Autre46299-2-0-16.wav,7156,1458.4468518706242,2765.522968975795,-245.63118,148.04776,-25.990593,31.069307,5.033712,2.499805,-7.468719,2.178632,-4.7708097,12.75786,-5.527618,0.6574816,1.8045778,1.6719544,-10.42088,4.4431787,-12.588796,6.4868984,-5.954641,4.554821,-1
Dataset_final/Dataset/Training\Autre46299-2-0-21.wav,5713,1302.9676122883454,2531.458295700867,-254.12076,159.55788,-25.16274,29.859987,2.2108612,3.3527496,-6.8315387,5.300183,-5.6544156,12.299604,-4.8434954,2.4675143,0.4576197,1.6360495,-5.3663983,10.932421,-11.372926,5.9193263,-6.383679,3.366503,-1
Dataset_final/Dataset/Training\Autre46299-2-0-22.wav,5929,1311.31883568604,2576.267273302023,-256.1352,159.24474,-27.71952,31.556387,0.88585436,5.1438766,-4.3203754,1.9596208,-3.7381704,12.469877,-4.712732,2.7017212,0.019049931,3.3442852,-4.529691,9.998346,-10.59547,5.5703406,-5.665465,4.012385,-1
Dataset_final/Dataset/Training\Autre46391-1-0-0.wav,5702,1465.1269661747233,2957.1435829118495,-112.891914,129.53084,-23.322506,24.415873,-1.045263,18.573154,-6.808216,7.6218376,-11.243622,11.799014,-1.9013687,8.483744,3.4026995,14.628774,7.0443463,12.734237,0.3901861,11.121917,4.988203,9.358628,-1
Dataset_final/Dataset/Training\Autre50223-3-0-1.wav,8486,1218.8094276260586,1885.8978447886561,-208.64906,186.10509,-80.26609,-36.638638,3.4131515,-25.892555,-4.0510254,1.7844732,-19.158354,-12.673593,-4.473611,-12.516361,-8.510965,1.0389764,-5.453788,-4.6525793,-1.4237622,-7.91731,-1.671102,3.1137922,-1
Dataset_final/Dataset/Training\Autre50223-3-0-10.wav,9359,1294.9141745094125,1982.2993813222542,-166.75412,211.58946,-111.204185,-27.825066,3.870772,-29.402433,-0.64912236,-5.17855,-9.853115,-1.0236272,-5.81227,-13.800482,-12.7320385,0.86030483,-4.5423427,-7.570321,0.36953568,-6.2385383,-0.3384802,2.2733922,-1
Dataset_final/Dataset/Training\Autre50223-3-0-3.wav,9289,1294.7676046421684,2006.8820843117774,-184.58136,192.23325,-97.126976,-32.005527,9.02717,-25.950912,-6.7946086,-7.4002566,-19.855509,-5.5058517,1.472546,-9.2922325,-11.957819,-3.5358973,-6.351933,-3.7477946,1.2313386,-5.590171,-0.4712664,3.4110186,-1
Dataset_final/Dataset/Training\Autre50223-3-0-6.wav,8984,1285.9811991528939,2060.6528574331646,-271.54745,200.85432,-98.9844,-18.91635,5.5722575,-29.763367,-2.2918808,-8.153842,-14.328496,-4.642911,-6.3990283,-9.47849,-7.052296,-1.9389461,-12.735184,-9.285564,1.8879333,-8.721765,-2.0361028,4.757452,-1
Dataset_final/Dataset/Training\Autre50885-3-0-2.wav,5476,1231.0428790699968,1898.1580789378613,-310.31995,151.59589,-6.1784816,-18.35148,-35.0187,-24.863634,-27.998337,-12.284214,-14.994121,-5.9873457,-10.577261,-2.973332,-10.429511,-0.4409192,-4.9113,-3.823799,-7.6240206,-1.7354994,-5.9636054,-4.8886104,-1
Dataset_final/Dataset/Training\Autre50885-3-0-3.wav,5525,1262.2503690571446,1961.2018210350434,-303.61588,148.73927,-7.599464,-13.096673,-31.004555,-24.338707,-28.78502,-12.085931,-14.145931,-6.0367885,-12.454031,-2.9445274,-10.654534,-1.7607418,-6.6818027,-5.207797,-7.2933426,0.4384945,-6.266879,-3.5459168,-1
Dataset_final/Dataset/Training\Autre50885-3-0-4.wav,5662,1355.1730261529171,2234.100941564306,-302.82825,142.65056,-10.729903,-11.963712,-32.943092,-22.595367,-32.7827,-11.426508,-15.093424,-3.9955857,-15.463105,-3.6967654,-11.019251,-1.447178,-9.296004,-3.4620326,-8.707581,2.0532706,-8.77116,-2.5015445,-1
Dataset_final/Dataset/Training\Autre50885-3-0-5.wav,5799,1360.9992556466996,2221.280595195087,-311.83112,141.7255,-10.839834,-12.790445,-33.359047,-24.451315,-34.301373,-11.021569,-14.958849,-0.88514054,-12.048278,-2.8306575,-11.08067,-5.1220875,-13.396428,-4.519218,-6.959129,2.607421,-8.649037,-1.9892317,-1
Dataset_final/Dataset/Training\Autre51022-3-30-4.wav,14578,3116.3538622031006,3582.6022285946533,-283.34464,50.151085,-45.44931,107.53245,-28.381435,-22.194736,43.59611,23.085495,-26.45059,29.200506,1.5256563,-14.539431,13.177364,-0.3075146,-17.713224,1.381114,-3.423467,-0.17760375,-20.383646,10.228028,-1
